date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-05,10,2023-01-05T09:00,lgs,Little Goose,13.9,13.5,0.0,636.63,539.26,97.37,100.3
2023-01-05,11,2023-01-05T10:00,lgs,Little Goose,13.1,12.7,0.0,636.56,539.74,96.82,93.8
2023-01-05,12,2023-01-05T11:00,lgs,Little Goose,13.2,12.8,0.0,636.41,539.03,97.38,95.1
2023-01-05,13,2023-01-05T12:00,lgs,Little Goose,13.0,12.6,0.0,636.63,539.53,97.1,93.3
2023-01-05,14,2023-01-05T13:00,lgs,Little Goose,13.1,12.7,0.0,636.51,539.17,97.34,94.3
2023-01-05,15,2023-01-05T14:00,lgs,Little Goose,13.1,12.7,0.0,636.47,539.41,97.06,94.1
2023-01-05,16,2023-01-05T15:00,lgs,Little Goose,13.2,12.8,0.0,636.48,539.35,97.13,94.9
2023-01-05,17,2023-01-05T16:00,lgs,Little Goose,26.2,25.8,0.0,636.52,539.45,97.07,191.1
2023-01-05,18,2023-01-05T17:00,lgs,Little Goose,26.3,25.9,0.0,636.73,539.43,97.3,192.3
2023-01-05,19,2023-01-05T18:00,lgs,Little Goose,26.4,26.0,0.0,636.65,539.79,96.86,192.2
2023-01-05,20,2023-01-05T19:00,lgs,Little Goose,25.7,25.3,0.0,636.7,539.64,97.06,187.4
2023-01-05,21,2023-01-05T20:00,lgs,Little Goose,13.8,13.4,0.0,637.01,539.73,97.28,99.5
2023-01-05,22,2023-01-05T21:00,lgs,Little Goose,14.6,12.8,0.0,636.95,539.79,97.16,94.9
2023-01-05,23,2023-01-05T22:00,lgs,Little Goose,13.2,12.8,0.0,636.79,539.66,97.13,94.9
2023-01-05,24,2023-01-05T23:00,lgs,Little Goose,13.3,12.9,0.0,637.0,539.8,97.2,95.7
2023-01-06,1,2023-01-06T00:00,lgs,Little Goose,13.4,13.0,0.0,636.85,539.47,97.38,96.6
2023-01-06,2,2023-01-06T01:00,lgs,Little Goose,12.6,12.2,0.0,637.03,539.79,97.24,90.5
2023-01-06,3,2023-01-06T02:00,lgs,Little Goose,12.7,12.3,0.0,636.83,539.51,97.32,91.3
2023-01-06,4,2023-01-06T03:00,lgs,Little Goose,12.7,12.3,0.0,636.77,539.54,97.23,91.2
2023-01-06,5,2023-01-06T04:00,lgs,Little Goose,14.5,12.7,0.0,636.86,539.4,97.46,94.4
2023-01-06,6,2023-01-06T05:00,lgs,Little Goose,24.9,24.5,0.0,636.62,539.66,96.96,181.3
2023-01-06,7,2023-01-06T06:00,lgs,Little Goose,35.5,35.1,0.0,636.67,539.74,96.93,259.6
2023-01-06,8,2023-01-06T07:00,lgs,Little Goose,34.7,34.3,0.0,637.01,539.74,97.27,254.6
2023-01-06,9,2023-01-06T08:00,lgs,Little Goose,25.7,25.3,0.0,637.03,540.14,96.89,187.0
2023-01-06,10,2023-01-06T09:00,lgs,Little Goose,24.8,24.4,0.0,637.16,539.88,97.28,181.1
2023-01-06,11,2023-01-06T10:00,lgs,Little Goose,19.1,18.7,0.0,637.17,539.94,97.23,138.7
2023-01-06,12,2023-01-06T11:00,lgs,Little Goose,17.5,17.1,0.0,636.96,540.03,96.93,126.5
2023-01-06,13,2023-01-06T12:00,lgs,Little Goose,17.3,16.9,0.0,637.2,539.96,97.24,125.4
2023-01-06,14,2023-01-06T13:00,lgs,Little Goose,17.4,17.0,0.0,637.02,539.91,97.11,126.0
2023-01-06,15,2023-01-06T14:00,lgs,Little Goose,17.5,17.1,0.0,636.81,539.79,97.02,126.6
2023-01-06,16,2023-01-06T15:00,lgs,Little Goose,17.5,17.1,0.0,636.96,539.89,97.07,126.7
2023-01-06,17,2023-01-06T16:00,lgs,Little Goose,18.3,17.9,0.0,636.79,539.95,96.84,132.3
2023-01-06,18,2023-01-06T17:00,lgs,Little Goose,25.4,25.0,0.0,636.71,539.89,96.82,184.7
2023-01-06,19,2023-01-06T18:00,lgs,Little Goose,25.6,25.2,0.0,637.05,539.81,97.24,187.0
2023-01-06,20,2023-01-06T19:00,lgs,Little Goose,25.6,25.2,0.0,636.99,540.04,96.95,186.4
2023-01-06,21,2023-01-06T20:00,lgs,Little Goose,25.6,25.2,0.0,637.08,539.96,97.12,186.7
2023-01-06,22,2023-01-06T21:00,lgs,Little Goose,15.8,15.4,0.0,637.45,539.84,97.61,114.7
2023-01-06,23,2023-01-06T22:00,lgs,Little Goose,13.6,11.8,0.0,637.34,539.97,97.37,87.7
2023-01-06,24,2023-01-06T23:00,lgs,Little Goose,12.2,11.8,0.0,637.32,539.5,97.82,88.1
2023-01-07,1,2023-01-07T00:00,lgs,Little Goose,12.2,11.8,0.0,637.42,539.79,97.63,87.9
2023-01-07,2,2023-01-07T01:00,lgs,Little Goose,12.2,11.8,0.0,637.36,539.45,97.91,88.2
2023-01-07,3,2023-01-07T02:00,lgs,Little Goose,13.6,11.8,0.0,637.32,539.62,97.7,88.0
2023-01-07,4,2023-01-07T03:00,lgs,Little Goose,12.3,11.9,0.0,637.36,539.26,98.1,89.1
2023-01-07,5,2023-01-07T04:00,lgs,Little Goose,12.2,11.8,0.0,637.21,539.41,97.8,88.1
2023-01-07,6,2023-01-07T05:00,lgs,Little Goose,13.0,12.6,0.0,637.33,539.33,98.0,94.2
2023-01-07,7,2023-01-07T06:00,lgs,Little Goose,32.2,31.8,0.0,637.44,539.35,98.09,238.0
2023-01-07,8,2023-01-07T07:00,lgs,Little Goose,32.9,32.5,0.0,637.44,539.33,98.11,243.3
2023-01-07,9,2023-01-07T08:00,lgs,Little Goose,32.9,32.5,0.0,637.39,539.76,97.63,242.1
2023-01-07,10,2023-01-07T09:00,lgs,Little Goose,26.1,25.7,0.0,637.56,539.55,98.01,192.2
2023-01-07,11,2023-01-07T10:00,lgs,Little Goose,25.8,25.4,0.0,637.44,539.9,97.54,189.0
2023-01-07,12,2023-01-07T11:00,lgs,Little Goose,25.9,25.5,0.0,637.21,539.62,97.59,189.9
2023-01-07,13,2023-01-07T12:00,lgs,Little Goose,25.8,25.4,0.0,637.21,539.95,97.26,188.5
2023-01-07,14,2023-01-07T13:00,lgs,Little Goose,25.6,25.2,0.0,637.07,539.9,97.17,186.8
