date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-05,19,2023-01-05T18:00,lmn,Lower Monumental,19.1,6.5,12.3,539.42,437.93,101.49,50.3
2023-01-05,20,2023-01-05T19:00,lmn,Lower Monumental,19.3,6.8,12.4,539.6,437.79,101.81,52.8
2023-01-05,21,2023-01-05T20:00,lmn,Lower Monumental,19.1,6.5,12.4,539.56,437.78,101.78,50.5
2023-01-05,22,2023-01-05T21:00,lmn,Lower Monumental,19.4,6.8,12.4,539.47,437.97,101.5,52.7
2023-01-05,23,2023-01-05T22:00,lmn,Lower Monumental,19.2,6.6,12.4,539.6,437.79,101.81,51.3
2023-01-05,24,2023-01-05T23:00,lmn,Lower Monumental,19.3,6.7,12.4,539.39,437.89,101.5,51.9
2023-01-06,1,2023-01-06T00:00,lmn,Lower Monumental,19.3,6.7,12.4,539.54,438.13,101.41,51.8
2023-01-06,2,2023-01-06T01:00,lmn,Lower Monumental,19.2,6.6,12.4,539.37,438.02,101.35,51.0
2023-01-06,3,2023-01-06T02:00,lmn,Lower Monumental,20.6,6.8,13.6,539.45,438.26,101.19,52.5
2023-01-06,4,2023-01-06T03:00,lmn,Lower Monumental,22.8,6.6,16.0,539.29,438.17,101.12,50.9
2023-01-06,5,2023-01-06T04:00,lmn,Lower Monumental,22.9,6.8,15.8,539.25,438.25,101.0,52.4
2023-01-06,6,2023-01-06T05:00,lmn,Lower Monumental,22.5,6.6,15.7,539.3,438.34,100.96,50.8
2023-01-06,7,2023-01-06T06:00,lmn,Lower Monumental,22.8,6.8,15.8,539.43,438.13,101.3,52.6
2023-01-06,8,2023-01-06T07:00,lmn,Lower Monumental,22.7,6.6,15.9,539.8,438.25,101.55,51.1
2023-01-06,9,2023-01-06T08:00,lmn,Lower Monumental,22.9,6.7,16.0,539.79,438.44,101.35,51.8
2023-01-06,10,2023-01-06T09:00,lmn,Lower Monumental,24.7,6.7,16.3,539.87,438.1,101.77,52.0
2023-01-06,11,2023-01-06T10:00,lmn,Lower Monumental,24.7,6.6,17.9,539.86,438.07,101.79,51.3
2023-01-06,12,2023-01-06T11:00,lmn,Lower Monumental,24.9,6.7,17.9,539.79,437.94,101.85,52.1
2023-01-06,13,2023-01-06T12:00,lmn,Lower Monumental,24.6,6.4,18.0,539.77,438.1,101.67,49.6
2023-01-06,14,2023-01-06T13:00,lmn,Lower Monumental,24.9,6.8,18.0,539.69,437.99,101.7,52.8
2023-01-06,15,2023-01-06T14:00,lmn,Lower Monumental,24.9,6.5,18.2,539.7,437.89,101.81,50.5
2023-01-06,16,2023-01-06T15:00,lmn,Lower Monumental,25.0,6.6,18.2,539.6,437.97,101.63,51.2
2023-01-06,17,2023-01-06T16:00,lmn,Lower Monumental,25.0,6.6,18.2,539.61,437.9,101.71,51.2
2023-01-06,18,2023-01-06T17:00,lmn,Lower Monumental,25.0,6.6,18.2,539.65,437.92,101.73,51.2
2023-01-06,19,2023-01-06T18:00,lmn,Lower Monumental,25.0,6.7,18.1,539.75,437.95,101.8,52.0
2023-01-06,20,2023-01-06T19:00,lmn,Lower Monumental,24.8,6.5,18.1,539.69,437.89,101.8,50.5
2023-01-06,21,2023-01-06T20:00,lmn,Lower Monumental,25.1,6.8,18.1,539.85,437.93,101.92,52.9
2023-01-06,22,2023-01-06T21:00,lmn,Lower Monumental,24.9,6.6,18.1,539.83,437.84,101.99,51.4
2023-01-06,23,2023-01-06T22:00,lmn,Lower Monumental,25.0,6.7,18.1,539.55,437.81,101.74,52.0
2023-01-06,24,2023-01-06T23:00,lmn,Lower Monumental,24.9,6.6,18.0,539.64,438.1,101.54,51.1
2023-01-07,1,2023-01-07T00:00,lmn,Lower Monumental,25.0,6.7,18.1,539.42,438.05,101.37,51.8
2023-01-07,2,2023-01-07T01:00,lmn,Lower Monumental,24.9,6.7,18.1,539.47,438.02,101.45,51.9
2023-01-07,3,2023-01-07T02:00,lmn,Lower Monumental,26.4,6.7,18.1,539.22,438.26,100.96,51.6
2023-01-07,4,2023-01-07T03:00,lmn,Lower Monumental,25.1,6.8,18.1,539.3,438.25,101.05,52.4
2023-01-07,5,2023-01-07T04:00,lmn,Lower Monumental,24.9,6.6,18.1,539.03,438.46,100.57,50.6
2023-01-07,6,2023-01-07T05:00,lmn,Lower Monumental,25.1,6.9,18.0,539.0,438.28,100.72,53.0
2023-01-07,7,2023-01-07T06:00,lmn,Lower Monumental,24.9,6.7,18.0,539.02,438.25,100.77,51.5
2023-01-07,8,2023-01-07T07:00,lmn,Lower Monumental,25.1,6.8,18.1,539.34,438.37,100.97,52.4
2023-01-07,9,2023-01-07T08:00,lmn,Lower Monumental,26.5,6.7,18.1,539.3,438.27,101.03,51.6
2023-01-07,10,2023-01-07T09:00,lmn,Lower Monumental,25.0,6.6,18.1,539.56,438.21,101.35,51.0
2023-01-07,11,2023-01-07T10:00,lmn,Lower Monumental,25.1,6.7,18.1,539.41,438.44,100.97,51.6
2023-01-07,12,2023-01-07T11:00,lmn,Lower Monumental,24.9,6.5,18.1,539.62,438.09,101.53,50.4
2023-01-07,13,2023-01-07T12:00,lmn,Lower Monumental,25.1,6.8,18.2,539.64,438.24,101.4,52.6
2023-01-07,14,2023-01-07T13:00,lmn,Lower Monumental,24.7,10.7,13.8,539.76,438.3,101.46,82.8
2023-01-07,15,2023-01-07T14:00,lmn,Lower Monumental,33.1,29.1,3.8,539.6,438.63,100.97,224.2
2023-01-07,16,2023-01-07T15:00,lmn,Lower Monumental,36.0,34.3,1.5,539.56,438.54,101.02,264.4
2023-01-07,17,2023-01-07T16:00,lmn,Lower Monumental,34.5,34.3,0.0,539.45,438.57,100.88,264.0
2023-01-07,18,2023-01-07T17:00,lmn,Lower Monumental,34.8,34.6,0.0,539.34,438.69,100.65,265.7
2023-01-07,19,2023-01-07T18:00,lmn,Lower Monumental,35.3,35.1,0.0,539.5,438.68,100.82,270.0
2023-01-07,20,2023-01-07T19:00,lmn,Lower Monumental,35.1,34.9,0.0,539.37,438.91,100.46,267.5
2023-01-07,21,2023-01-07T20:00,lmn,Lower Monumental,34.8,34.6,0.0,539.49,438.88,100.61,265.6
2023-01-07,22,2023-01-07T21:00,lmn,Lower Monumental,35.0,34.8,0.0,539.33,438.93,100.4,266.6
2023-01-07,23,2023-01-07T22:00,lmn,Lower Monumental,34.5,34.3,0.0,539.42,438.94,100.48,263.0
2023-01-07,24,2023-01-07T23:00,lmn,Lower Monumental,26.2,26.0,0.0,539.08,438.79,100.29,199.0
2023-01-08,1,2023-01-08T00:00,lmn,Lower Monumental,15.3,15.1,0.0,539.09,438.86,100.23,115.5
2023-01-08,2,2023-01-08T01:00,lmn,Lower Monumental,14.9,14.7,0.0,539.02,438.63,100.39,112.6
2023-01-08,3,2023-01-08T02:00,lmn,Lower Monumental,15.0,14.8,0.0,539.09,438.54,100.55,113.5
2023-01-08,4,2023-01-08T03:00,lmn,Lower Monumental,14.9,14.7,0.0,539.04,438.73,100.31,112.5
2023-01-08,5,2023-01-08T04:00,lmn,Lower Monumental,14.9,14.7,0.0,538.97,438.47,100.5,112.7
2023-01-08,6,2023-01-08T05:00,lmn,Lower Monumental,15.4,15.2,0.0,538.92,438.65,100.27,116.3
2023-01-08,7,2023-01-08T06:00,lmn,Lower Monumental,26.3,26.1,0.0,538.79,438.61,100.18,199.5
2023-01-08,8,2023-01-08T07:00,lmn,Lower Monumental,26.4,26.2,0.0,539.06,438.53,100.53,201.0
2023-01-08,9,2023-01-08T08:00,lmn,Lower Monumental,26.2,26.0,0.0,538.8,438.82,99.98,198.3
2023-01-08,10,2023-01-08T09:00,lmn,Lower Monumental,26.4,26.2,0.0,539.02,438.54,100.48,200.9
2023-01-08,11,2023-01-08T10:00,lmn,Lower Monumental,26.3,26.1,0.0,538.83,438.54,100.29,199.7
2023-01-08,12,2023-01-08T11:00,lmn,Lower Monumental,26.3,26.1,0.0,539.01,438.65,100.36,199.9
2023-01-08,13,2023-01-08T12:00,lmn,Lower Monumental,25.8,25.6,0.0,538.91,438.48,100.43,196.2
2023-01-08,14,2023-01-08T13:00,lmn,Lower Monumental,25.8,25.6,0.0,538.95,438.6,100.35,196.0
2023-01-08,15,2023-01-08T14:00,lmn,Lower Monumental,26.1,25.9,0.0,538.99,438.57,100.42,198.4
2023-01-08,16,2023-01-08T15:00,lmn,Lower Monumental,26.3,26.1,0.0,538.89,438.86,100.03,199.2
2023-01-08,17,2023-01-08T16:00,lmn,Lower Monumental,31.5,31.3,0.0,538.88,438.84,100.04,238.9
2023-01-08,18,2023-01-08T17:00,lmn,Lower Monumental,31.8,31.6,0.0,538.88,438.62,100.26,241.7
2023-01-08,19,2023-01-08T18:00,lmn,Lower Monumental,31.8,31.6,0.0,538.88,438.68,100.2,241.6
2023-01-08,20,2023-01-08T19:00,lmn,Lower Monumental,31.9,31.7,0.0,538.81,438.75,100.06,242.0
2023-01-08,21,2023-01-08T20:00,lmn,Lower Monumental,31.7,31.5,0.0,538.79,438.66,100.13,240.7
2023-01-08,22,2023-01-08T21:00,lmn,Lower Monumental,31.6,31.4,0.0,538.79,438.76,100.03,239.7
2023-01-08,23,2023-01-08T22:00,lmn,Lower Monumental,30.6,30.4,0.0,538.93,438.4,100.53,233.2
2023-01-08,24,2023-01-08T23:00,lmn,Lower Monumental,12.9,12.7,0.0,538.99,438.58,100.41,97.3
2023-01-09,1,2023-01-09T00:00,lmn,Lower Monumental,12.3,12.1,0.0,539.05,438.7,100.35,92.6
2023-01-09,2,2023-01-09T01:00,lmn,Lower Monumental,12.2,12.0,0.0,538.94,438.34,100.6,92.1
2023-01-09,3,2023-01-09T02:00,lmn,Lower Monumental,12.3,12.1,0.0,539.04,438.68,100.36,92.7
2023-01-09,4,2023-01-09T03:00,lmn,Lower Monumental,12.2,12.0,0.0,538.99,438.64,100.35,91.9
2023-01-09,5,2023-01-09T04:00,lmn,Lower Monumental,14.2,12.5,0.0,539.02,438.52,100.5,95.9
2023-01-09,6,2023-01-09T05:00,lmn,Lower Monumental,22.1,21.9,0.0,538.91,438.9,100.01,167.1
2023-01-09,7,2023-01-09T06:00,lmn,Lower Monumental,34.9,34.7,0.0,539.04,439.03,100.01,264.8
2023-01-09,8,2023-01-09T07:00,lmn,Lower Monumental,35.1,34.9,0.0,539.03,438.96,100.07,266.5
2023-01-09,9,2023-01-09T08:00,lmn,Lower Monumental,31.5,31.3,0.0,539.03,438.97,100.06,239.0
2023-01-09,10,2023-01-09T09:00,lmn,Lower Monumental,33.1,32.9,0.0,539.06,438.72,100.34,251.9
2023-01-09,11,2023-01-09T10:00,lmn,Lower Monumental,33.2,33.0,0.0,539.04,438.7,100.34,252.6
2023-01-09,12,2023-01-09T11:00,lmn,Lower Monumental,25.7,25.5,0.0,538.99,438.6,100.39,195.3
2023-01-09,13,2023-01-09T12:00,lmn,Lower Monumental,17.0,16.8,0.0,539.05,438.32,100.73,129.1
2023-01-09,14,2023-01-09T13:00,lmn,Lower Monumental,12.4,12.2,0.0,538.84,438.42,100.42,93.5
2023-01-09,15,2023-01-09T14:00,lmn,Lower Monumental,14.1,12.4,0.0,539.13,438.44,100.69,95.3
2023-01-09,16,2023-01-09T15:00,lmn,Lower Monumental,13.4,13.2,0.0,538.79,438.59,100.2,100.9
2023-01-09,17,2023-01-09T16:00,lmn,Lower Monumental,31.4,31.2,0.0,538.83,438.54,100.29,238.7
2023-01-09,18,2023-01-09T17:00,lmn,Lower Monumental,31.3,31.1,0.0,539.03,438.17,100.86,239.3
2023-01-09,19,2023-01-09T18:00,lmn,Lower Monumental,32.1,31.9,0.0,538.79,438.8,99.99,243.4
2023-01-09,20,2023-01-09T19:00,lmn,Lower Monumental,32.5,32.3,0.0,539.06,438.38,100.68,248.1
2023-01-09,21,2023-01-09T20:00,lmn,Lower Monumental,32.5,32.4,0.0,538.74,438.22,100.52,248.5
2023-01-09,22,2023-01-09T21:00,lmn,Lower Monumental,25.6,25.5,0.0,538.94,438.34,100.6,195.7
2023-01-09,23,2023-01-09T22:00,lmn,Lower Monumental,24.8,24.7,0.0,538.34,438.21,100.13,188.7
2023-01-09,24,2023-01-09T23:00,lmn,Lower Monumental,14.2,14.1,0.0,538.71,438.05,100.66,108.3
2023-01-10,1,2023-01-10T00:00,lmn,Lower Monumental,12.1,12.0,0.0,538.44,438.34,100.1,91.7
2023-01-10,2,2023-01-10T01:00,lmn,Lower Monumental,12.3,12.2,0.0,538.69,438.16,100.53,93.6
2023-01-10,3,2023-01-10T02:00,lmn,Lower Monumental,12.1,12.0,0.0,538.53,438.38,100.15,91.7
2023-01-10,4,2023-01-10T03:00,lmn,Lower Monumental,12.0,11.9,0.0,538.57,438.34,100.23,91.0
2023-01-10,5,2023-01-10T04:00,lmn,Lower Monumental,12.6,12.5,0.0,538.63,438.31,100.32,95.7
2023-01-10,6,2023-01-10T05:00,lmn,Lower Monumental,25.2,25.1,0.0,538.37,438.65,99.72,191.0
2023-01-10,7,2023-01-10T06:00,lmn,Lower Monumental,33.8,33.7,0.0,538.7,438.49,100.21,257.7
2023-01-10,8,2023-01-10T07:00,lmn,Lower Monumental,33.9,33.8,0.0,538.43,438.54,99.89,257.6
2023-01-10,9,2023-01-10T08:00,lmn,Lower Monumental,33.9,33.8,0.0,538.65,438.51,100.14,258.3
2023-01-10,10,2023-01-10T09:00,lmn,Lower Monumental,33.3,33.2,0.0,538.43,438.63,99.8,252.8
2023-01-10,11,2023-01-10T10:00,lmn,Lower Monumental,26.8,25.2,0.0,538.46,438.28,100.18,192.6
